Transaction_ID,Customer_ID,Transaction_Amount,Payment_Method,Customer_Type,Email,Region,Currency,Transaction_Date,High_Amount,Suspicious_Method,Unknown_Customer_Type,Is_Anomaly,Is_Fraud
TXN104878,CUST5878,40411.85,UPI,Missing,user4878,Germany,THB,2024-03-01 18:00:00,False,False,True,True,False
TXN107059,CUST8059,69.04,Unknown,Missing,user7059@tempmail.org,Germany,THB,2024-06-07 20:00:00,False,True,True,True,True
TXN105089,CUST6089,20758.49,Unknown,Individual,user5089@gmail.com,Germany,USD,,False,True,False,True,False
TXN104266,CUST5266,2099.67,Net Banking,Missing,user4266@gmail.com,USA,GBP,2024-02-11 03:00:00,False,False,True,True,False
TXN105462,CUST6462,10549.64,Unknown,Missing,user5462@tempmail.org,Germany,USD,,False,True,True,True,True
TXN106283,CUST7283,19102.06,Unknown,Missing,user6283@tempmail.org,USA,THB,,False,True,True,True,True
TXN102610,CUST3610,23183.17,UPI,Missing,user2610@gmail.com,Thailand,USD,,False,False,True,True,False
TXN106263,CUST7263,21559.57,UPI,Missing,user6263@outlook.com,India,USD,,False,False,True,True,False
TXN103772,CUST4772,42851.68,Net Banking,Missing,user3772@fraudmail.com,Germany,EUR,,False,False,True,True,False
TXN107886,CUST8886,6682.3,Debit Card,Missing,user7886@fraudmail.com,Thailand,USD,,False,False,True,True,False
TXN102694,CUST3694,2252.44,Unknown,Business,user2694@outlook.com,Germany,GBP,,False,True,False,True,False
TXN101883,CUST2883,19486.81,Credit Card,Missing,user1883@fraudmail.com,Thailand,INR,,False,False,True,True,False
TXN100467,CUST1467,710.06,UPI,Individual,user467@yahoo.com,India,EUR,,False,False,False,False,False
TXN102492,CUST3492,22005.39,Net Banking,VIP,user2492,Germany,THB,,False,False,False,False,False
TXN107432,CUST8432,1951.77,Net Banking,Individual,user7432@fraudmail.com,UK,THB,,False,False,False,False,False
TXN100710,CUST1710,27664.89,UPI,VIP,user710@gmail.com,Germany,THB,,False,False,False,False,False
TXN106789,CUST7789,18040.54,UPI,Business,user6789@yahoo.com,India,USD,2024-08-05 11:00:00,False,False,False,False,False
TXN100113,CUST1113,82946.54,Debit Card,Unknown,user113@tempmail.org,India,GBP,2024-05-02 23:00:00,True,False,True,True,True
TXN102013,CUST3013,385.65,Debit Card,Unknown,user2013@outlook.com,USA,INR,2024-01-01 22:00:00,False,False,True,True,False
TXN109651,CUST10651,24190.19,Unknown,Unknown,user9651,USA,EUR,,False,True,True,True,True
TXN106736,CUST7736,23778.61,Crypto,Business,user6736@gmail.com,UK,INR,2024-01-02 04:00:00,False,True,False,True,False
TXN104746,CUST5746,12520.19,Debit Card,Missing,user4746,India,THB,2024-06-09 03:00:00,False,False,True,True,False
TXN108746,CUST9746,4699.63,Credit Card,Missing,user8746@outlook.com,UK,GBP,,False,False,True,True,False
TXN104452,CUST5452,3053.76,Crypto,Missing,user4452,India,EUR,,False,True,True,True,True
TXN105499,CUST6499,22526.95,Debit Card,Individual,user5499@outlook.com,India,EUR,,False,False,False,False,False
TXN101884,CUST2884,4181.66,Net Banking,Missing,user1884@outlook.com,USA,INR,2024-07-09 07:00:00,False,False,True,True,False
TXN109773,CUST10773,10043.35,Unknown,Individual,user9773@yahoo.com,UK,THB,2024-08-10 14:00:00,False,True,False,True,False
TXN106101,CUST7101,1023.84,Crypto,Business,user6101,USA,GBP,,False,True,False,True,False
TXN108812,CUST9812,17.15,Credit Card,Missing,user8812@gmail.com,USA,THB,,False,False,True,True,False
TXN102186,CUST3186,13455.34,Crypto,Unknown,user2186,UK,INR,2024-07-05 14:00:00,False,True,True,True,True
TXN107383,CUST8383,8344.35,Debit Card,Business,user7383@tempmail.org,Germany,USD,,False,False,False,False,False
TXN107943,CUST8943,14140.07,UPI,Business,user7943@yahoo.com,USA,THB,,False,False,False,False,False
TXN100510,CUST1510,25570.61,Debit Card,Missing,user510@yahoo.com,USA,THB,2024-01-05 19:00:00,False,False,True,True,False
TXN108928,CUST9928,8726.94,Credit Card,VIP,user8928@tempmail.org,USA,GBP,2024-10-06 16:00:00,False,False,False,False,False
TXN106400,CUST7400,5297.76,Net Banking,Missing,user6400,Germany,EUR,2024-09-11 17:00:00,False,False,True,True,False
TXN104306,CUST5306,92609.49,UPI,Unknown,user4306@yahoo.com,India,USD,2024-12-01 13:00:00,True,False,True,True,True
TXN102406,CUST3406,2892.64,Net Banking,VIP,user2406,Thailand,THB,,False,False,False,False,False
TXN108172,CUST9172,13901.45,UPI,Individual,user8172@yahoo.com,UK,EUR,,False,False,False,False,False
TXN100701,CUST1701,18221.64,UPI,Missing,user701@tempmail.org,UK,USD,,False,False,True,True,False
TXN100533,CUST1533,22826.46,Unknown,Missing,user533@tempmail.org,Thailand,THB,,False,True,True,True,True
TXN106756,CUST7756,54616.59,Crypto,Business,user6756,India,INR,2024-01-08 15:00:00,False,True,False,True,False
TXN102982,CUST3982,44007.46,Unknown,Individual,user2982@yahoo.com,UK,EUR,,False,True,False,True,False
TXN105524,CUST6524,24743.76,Credit Card,Missing,user5524@gmail.com,Germany,USD,,False,False,True,True,False
TXN101777,CUST2777,2224.04,Credit Card,Individual,user1777@fraudmail.com,USA,USD,2024-09-07 16:00:00,False,False,False,False,False
TXN101881,CUST2881,8666.03,Debit Card,Missing,user1881@outlook.com,Germany,INR,2024-10-10 01:00:00,False,False,True,True,False
TXN109308,CUST10308,15668.14,Crypto,Business,user9308@outlook.com,USA,EUR,,False,True,False,True,False
TXN108222,CUST9222,20097.15,Unknown,Missing,user8222@tempmail.org,India,GBP,,False,True,True,True,True
TXN109084,CUST10084,823.44,Crypto,VIP,user9084@tempmail.org,UK,INR,,False,True,False,True,False
TXN101305,CUST2305,10123.64,UPI,VIP,,Thailand,EUR,2024-11-08 00:00:00,False,False,False,False,False
TXN106948,CUST7948,27632.93,UPI,Missing,user6948@tempmail.org,UK,INR,2024-04-02 21:00:00,False,False,True,True,False
TXN104805,CUST5805,27705.32,Credit Card,Business,user4805,USA,EUR,,False,False,False,False,False
TXN104681,CUST5681,4498.48,Crypto,Unknown,user4681@fraudmail.com,India,EUR,,False,True,True,True,True
TXN108962,CUST9962,29645.66,Crypto,Business,user8962@fraudmail.com,USA,GBP,2024-02-04 09:00:00,False,True,False,True,False
TXN109032,CUST10032,8419.41,Credit Card,Missing,user9032@outlook.com,India,USD,2024-10-04 22:00:00,False,False,True,True,False
TXN107913,CUST8913,3734.58,Credit Card,Missing,user7913@fraudmail.com,USA,EUR,2024-02-11 01:00:00,False,False,True,True,False
TXN102329,CUST3329,2618.36,Crypto,Individual,user2329@yahoo.com,Thailand,USD,,False,True,False,True,False
TXN104334,CUST5334,4097.93,Crypto,VIP,user4334@fraudmail.com,Germany,THB,2024-06-02 22:00:00,False,True,False,True,False
TXN103158,CUST4158,28268.52,Crypto,VIP,user3158@tempmail.org,USA,THB,,False,True,False,True,False
TXN106114,CUST7114,19306.98,Debit Card,Business,user6114@fraudmail.com,UK,INR,,False,False,False,False,False
TXN109586,CUST10586,11304.99,Net Banking,Individual,user9586@fraudmail.com,India,USD,,False,False,False,False,False
TXN101373,CUST2373,51707.9,Credit Card,Individual,user1373@yahoo.com,USA,GBP,,False,False,False,False,False
TXN102095,CUST3095,19858.59,UPI,Business,user2095,Thailand,EUR,2024-12-02 11:00:00,False,False,False,False,False
TXN107900,CUST8900,9478.54,Net Banking,Missing,user7900@tempmail.org,Germany,GBP,,False,False,True,True,False
TXN109128,CUST10128,37018.04,Unknown,Business,user9128,Germany,INR,2024-04-10 20:00:00,False,True,False,True,False
TXN101133,CUST2133,3345.1,Net Banking,Business,user1133@yahoo.com,Germany,THB,2024-10-04 21:00:00,False,False,False,False,False
TXN101670,CUST2670,28440.38,Debit Card,Individual,user1670@yahoo.com,Germany,EUR,,False,False,False,False,False
TXN104464,CUST5464,6108.57,Debit Card,Unknown,user4464,UK,GBP,2024-03-04 08:00:00,False,False,True,True,False
TXN101165,CUST2165,48236.03,Crypto,Missing,,Germany,USD,,False,True,True,True,True
TXN102850,CUST3850,10317.95,Net Banking,Missing,user2850@yahoo.com,UK,EUR,,False,False,True,True,False
TXN104701,CUST5701,26705.43,Crypto,Unknown,user4701@tempmail.org,UK,GBP,,False,True,True,True,True
TXN100225,CUST1225,18532.66,UPI,Missing,user225@tempmail.org,Germany,USD,,False,False,True,True,False
TXN106460,CUST7460,29519.11,Crypto,Individual,user6460@outlook.com,UK,USD,2024-11-04 10:00:00,False,True,False,True,False
TXN109053,CUST10053,18764.2,Net Banking,Unknown,user9053@yahoo.com,India,INR,2024-07-06 15:00:00,False,False,True,True,False
TXN101653,CUST2653,52116.64,Net Banking,Individual,user1653,Germany,USD,,False,False,False,False,False
TXN106267,CUST7267,1017.71,Crypto,VIP,user6267@outlook.com,UK,INR,2024-12-10 01:00:00,False,True,False,True,False
TXN108969,CUST9969,60173.83,UPI,VIP,user8969@tempmail.org,Thailand,GBP,2024-11-01 06:00:00,False,False,False,False,False
TXN108753,CUST9753,50693.65,Debit Card,Missing,user8753@yahoo.com,USA,USD,2024-03-10 05:00:00,False,False,True,True,False
TXN101536,CUST2536,22602.03,Net Banking,Missing,user1536@tempmail.org,Thailand,THB,,False,False,True,True,False
TXN103756,CUST4756,1833.68,Unknown,Missing,user3756@yahoo.com,Thailand,EUR,,False,True,True,True,True
TXN107361,CUST8361,24234.36,Unknown,Missing,user7361,USA,EUR,2024-12-11 02:00:00,False,True,True,True,True
TXN107897,CUST8897,42104.39,Credit Card,Missing,user7897@gmail.com,Thailand,INR,2024-03-11 04:00:00,False,False,True,True,False
TXN101112,CUST2112,27387.83,UPI,Unknown,user1112@tempmail.org,USA,USD,,False,False,True,True,False
TXN102836,CUST3836,63177.84,Debit Card,Unknown,user2836@outlook.com,UK,USD,,False,False,True,True,False
TXN108740,CUST9740,16998.51,Credit Card,Missing,user8740@tempmail.org,Thailand,EUR,2024-06-11 01:00:00,False,False,True,True,False
TXN101704,CUST2704,39415.6,Crypto,Unknown,user1704@yahoo.com,Thailand,USD,,False,True,True,True,True
TXN103858,CUST4858,17749.88,Debit Card,Unknown,user3858@yahoo.com,UK,THB,2024-03-01 04:00:00,False,False,True,True,False
TXN104865,CUST5865,3035.07,Net Banking,Unknown,user4865@yahoo.com,Thailand,USD,,False,False,True,True,False
TXN103062,CUST4062,16783.66,Credit Card,Business,user3062@fraudmail.com,UK,GBP,,False,False,False,False,False
TXN108975,CUST9975,10350.51,Unknown,Missing,user8975@outlook.com,Thailand,GBP,2024-05-01 11:00:00,False,True,True,True,True
TXN101988,CUST2988,10558.21,UPI,Missing,user1988@tempmail.org,Germany,USD,2024-02-01 14:00:00,False,False,True,True,False
TXN105034,CUST6034,22611.97,Net Banking,Business,,UK,INR,2024-09-10 00:00:00,False,False,False,False,False
TXN109696,CUST10696,7459.94,Net Banking,Missing,user9696@fraudmail.com,Thailand,USD,,False,False,True,True,False
TXN103159,CUST4159,12100.26,Unknown,Unknown,user3159,Thailand,EUR,2024-05-04 12:00:00,False,True,True,True,True
TXN102232,CUST3232,1517.3,Credit Card,Missing,user2232@yahoo.com,India,THB,,False,False,True,True,False
TXN102389,CUST3389,16043.86,Net Banking,Missing,user2389@fraudmail.com,Germany,EUR,,False,False,True,True,False
TXN100577,CUST1577,3978.47,Unknown,Individual,user577@yahoo.com,Thailand,INR,,False,True,False,True,False
TXN104991,CUST5991,2606.99,Net Banking,Business,user4991@outlook.com,Germany,USD,2024-12-12 03:00:00,False,False,False,False,False
TXN105964,CUST6964,30356.11,Crypto,Individual,user5964,UK,INR,2024-12-06 21:00:00,False,True,False,True,False
TXN107103,CUST8103,9344.31,Crypto,Business,user7103@fraudmail.com,UK,THB,,False,True,False,True,False
TXN106430,CUST7430,3962.85,Unknown,Business,user6430@yahoo.com,USA,INR,,False,True,False,True,False
TXN106544,CUST7544,2987.64,Crypto,Missing,user6544@yahoo.com,Germany,GBP,,False,True,True,True,True
TXN103460,CUST4460,17666.28,UPI,Missing,user3460@yahoo.com,India,THB,,False,False,True,True,False
TXN108662,CUST9662,24039.3,UPI,Missing,user8662@outlook.com,UK,EUR,2024-08-05 11:00:00,False,False,True,True,False
TXN107864,CUST8864,21918.66,Crypto,Business,user7864@fraudmail.com,Germany,EUR,2024-07-06 18:00:00,False,True,False,True,False
TXN109125,CUST10125,9030.16,Crypto,VIP,user9125@gmail.com,UK,INR,2024-01-01 23:00:00,False,True,False,True,False
TXN105590,CUST6590,1433.2,Crypto,Missing,user5590@yahoo.com,Thailand,INR,,False,True,True,True,True
TXN100758,CUST1758,46023.18,Net Banking,Missing,user758@yahoo.com,India,USD,,False,False,True,True,False
TXN108430,CUST9430,31020.58,Crypto,Unknown,user8430@gmail.com,UK,THB,2024-05-11 07:00:00,False,True,True,True,True
TXN103437,CUST4437,7760.02,Crypto,Missing,user3437@tempmail.org,UK,GBP,,False,True,True,True,True
TXN106327,CUST7327,3619.97,Credit Card,Business,user6327@tempmail.org,Germany,USD,,False,False,False,False,False
TXN107738,CUST8738,6707.49,UPI,Missing,user7738@tempmail.org,India,INR,,False,False,True,True,False
TXN103453,CUST4453,11360.47,UPI,Missing,user3453,India,THB,,False,False,True,True,False
TXN104734,CUST5734,2108.17,Crypto,Individual,user4734@gmail.com,Thailand,GBP,2024-06-06 18:00:00,False,True,False,True,False
TXN107574,CUST8574,6383.08,UPI,Individual,user7574@fraudmail.com,India,THB,2024-08-10 22:00:00,False,False,False,False,False
TXN100194,CUST1194,59942.33,Crypto,Missing,user194@tempmail.org,USA,USD,,False,True,True,True,True
TXN105415,CUST6415,23984.45,Credit Card,Individual,user5415@yahoo.com,UK,INR,,False,False,False,False,False
TXN103423,CUST4423,66360.22,Net Banking,Unknown,user3423@gmail.com,USA,EUR,,False,False,True,True,False
TXN106738,CUST7738,26095.06,Debit Card,Individual,user6738@fraudmail.com,Germany,USD,,False,False,False,False,False
TXN107278,CUST8278,19637.78,Credit Card,Unknown,user7278@outlook.com,India,GBP,2024-10-06 14:00:00,False,False,True,True,False
TXN106523,CUST7523,23341.91,Unknown,VIP,user6523@tempmail.org,USA,INR,,False,True,False,True,False
TXN108739,CUST9739,48423.68,Credit Card,Unknown,user8739,India,USD,,False,False,True,True,False
TXN105229,CUST6229,50404.59,Debit Card,VIP,user5229@yahoo.com,Germany,USD,,False,False,False,False,False
TXN102105,CUST3105,22982.13,Crypto,Unknown,user2105@outlook.com,Germany,GBP,,False,True,True,True,True
TXN103116,CUST4116,16257.5,UPI,Missing,user3116@outlook.com,UK,THB,2024-02-11 08:00:00,False,False,True,True,False
TXN106872,CUST7872,31377.24,Crypto,Missing,user6872@gmail.com,UK,GBP,2024-07-08 08:00:00,False,True,True,True,True
TXN101605,CUST2605,15340.82,UPI,VIP,user1605@fraudmail.com,USA,THB,,False,False,False,False,False
TXN105614,CUST6614,16965.13,UPI,Missing,user5614@fraudmail.com,USA,INR,2024-01-11 14:00:00,False,False,True,True,False
TXN102838,CUST3838,26690.93,UPI,VIP,user2838@yahoo.com,India,GBP,2024-04-03 07:00:00,False,False,False,False,False
TXN100475,CUST1475,21509.64,Debit Card,Missing,,India,THB,2024-03-08 01:00:00,False,False,True,True,False
TXN106216,CUST7216,9959.77,Crypto,Business,user6216@tempmail.org,Thailand,GBP,2024-06-10 17:00:00,False,True,False,True,False
TXN101669,CUST2669,5828.69,UPI,VIP,user1669@gmail.com,Germany,INR,,False,False,False,False,False
TXN103468,CUST4468,4621.97,Net Banking,Unknown,user3468@fraudmail.com,Thailand,GBP,,False,False,True,True,False
TXN101346,CUST2346,15571.59,Crypto,Individual,user1346@outlook.com,Thailand,INR,2024-06-06 10:00:00,False,True,False,True,False
TXN104027,CUST5027,50829.07,Net Banking,Missing,user4027@fraudmail.com,India,INR,2024-09-11 19:00:00,False,False,True,True,False
TXN105174,CUST6174,86170.71,Debit Card,VIP,user5174@outlook.com,Thailand,GBP,2024-05-10 06:00:00,True,False,False,True,False
TXN101357,CUST2357,1446.19,Unknown,Missing,user1357@yahoo.com,USA,INR,,False,True,True,True,True
TXN102180,CUST3180,23389.75,UPI,Business,user2180@gmail.com,Germany,INR,,False,False,False,False,False
TXN100477,CUST1477,672.22,Debit Card,Missing,user477@outlook.com,India,GBP,,False,False,True,True,False
TXN102859,CUST3859,2204.04,Unknown,Business,user2859@yahoo.com,Thailand,INR,,False,True,False,True,False
TXN109614,CUST10614,4319.31,Debit Card,Business,user9614@tempmail.org,USA,USD,2024-07-06 12:00:00,False,False,False,False,False
TXN102979,CUST3979,43767.61,Crypto,Business,user2979,Thailand,INR,,False,True,False,True,False
TXN106074,CUST7074,46562.68,Unknown,Individual,user6074@gmail.com,Germany,INR,,False,True,False,True,False
TXN104005,CUST5005,11362.49,Unknown,Business,user4005@outlook.com,India,GBP,,False,True,False,True,False
TXN108306,CUST9306,5404.75,Unknown,Missing,user8306@gmail.com,India,GBP,2024-01-09 20:00:00,False,True,True,True,True
TXN104426,CUST5426,2913.03,Unknown,Individual,user4426@fraudmail.com,Germany,THB,,False,True,False,True,False
TXN104845,CUST5845,36713.29,UPI,Individual,user4845@yahoo.com,UK,USD,,False,False,False,False,False
TXN104277,CUST5277,3478.57,Crypto,Unknown,user4277,Germany,THB,,False,True,True,True,True
TXN109233,CUST10233,24575.21,Credit Card,Individual,user9233@tempmail.org,USA,INR,,False,False,False,False,False
TXN100311,CUST1311,12732.34,Credit Card,Unknown,user311@tempmail.org,Germany,GBP,,False,False,True,True,False
TXN107744,CUST8744,11407.78,Unknown,Individual,user7744@fraudmail.com,UK,EUR,,False,True,False,True,False
TXN109866,CUST10866,23336.09,Net Banking,Unknown,user9866,Germany,GBP,,False,False,True,True,False
TXN100179,CUST1179,20303.67,Crypto,Missing,user179@outlook.com,India,USD,,False,True,True,True,True
TXN104823,CUST5823,28453.72,Net Banking,Missing,user4823@outlook.com,India,EUR,,False,False,True,True,False
TXN106930,CUST7930,38925.87,Unknown,Missing,user6930@gmail.com,UK,EUR,,False,True,True,True,True
TXN108100,CUST9100,15025.41,Unknown,Individual,user8100@gmail.com,UK,THB,,False,True,False,True,False
TXN105029,CUST6029,45743.2,Net Banking,VIP,user5029,Thailand,USD,,False,False,False,False,False
TXN107517,CUST8517,29684.28,Debit Card,VIP,user7517@gmail.com,Germany,USD,,False,False,False,False,False
TXN107954,CUST8954,32553.25,Credit Card,Missing,user7954@outlook.com,Germany,EUR,,False,False,True,True,False
TXN104121,CUST5121,46625.25,Debit Card,Missing,user4121@fraudmail.com,USA,GBP,2024-09-03 03:00:00,False,False,True,True,False
TXN104193,CUST5193,20821.68,Credit Card,Missing,,India,EUR,2024-10-02 12:00:00,False,False,True,True,False
TXN109478,CUST10478,3290.19,Debit Card,Missing,user9478@outlook.com,Germany,EUR,,False,False,True,True,False
TXN105395,CUST6395,9830.19,Credit Card,VIP,user5395@gmail.com,Thailand,INR,,False,False,False,False,False
TXN109781,CUST10781,45486.43,Net Banking,Unknown,,UK,THB,2024-02-07 03:00:00,False,False,True,True,False
TXN100452,CUST1452,21404.3,Crypto,VIP,user452,UK,USD,,False,True,False,True,False
TXN102093,CUST3093,1096.5,Debit Card,Missing,user2093@outlook.com,USA,USD,,False,False,True,True,False
TXN108684,CUST9684,23854.49,Net Banking,Unknown,user8684,Thailand,EUR,,False,False,True,True,False
TXN104900,CUST5900,62988.95,Unknown,Missing,user4900@gmail.com,UK,USD,,False,True,True,True,True
TXN102515,CUST3515,2799.6,Credit Card,Business,user2515@gmail.com,USA,USD,,False,False,False,False,False
TXN109864,CUST10864,25214.29,Unknown,Individual,user9864,UK,GBP,,False,True,False,True,False
TXN101587,CUST2587,2830.88,Crypto,Missing,,UK,INR,2024-04-07 00:00:00,False,True,True,True,True
TXN104560,CUST5560,16841.06,Unknown,Business,user4560@yahoo.com,UK,GBP,,False,True,False,True,False
TXN100059,CUST1059,11710.27,Net Banking,Business,user59@yahoo.com,USA,USD,,False,False,False,False,False
TXN100686,CUST1686,24631.67,UPI,Business,user686@yahoo.com,UK,USD,,False,False,False,False,False
TXN104630,CUST5630,5575.84,Unknown,Missing,,UK,EUR,,False,True,True,True,True
TXN100778,CUST1778,2282.55,UPI,VIP,user778@outlook.com,USA,GBP,,False,False,False,False,False
TXN104447,CUST5447,2014.21,Crypto,VIP,user4447,Germany,EUR,,False,True,False,True,False
TXN107768,CUST8768,7257.03,Debit Card,Missing,user7768@gmail.com,USA,EUR,,False,False,True,True,False
TXN107515,CUST8515,1628.66,Debit Card,Business,user7515,USA,EUR,,False,False,False,False,False
TXN103943,CUST4943,40773.54,Debit Card,Missing,user3943@yahoo.com,UK,THB,,False,False,True,True,False
TXN102113,CUST3113,23735.04,Unknown,Business,user2113@gmail.com,India,EUR,2024-12-06 08:00:00,False,True,False,True,False
TXN100411,CUST1411,14622.74,Net Banking,Individual,user411,USA,EUR,,False,False,False,False,False
TXN102666,CUST3666,574.66,Net Banking,Individual,user2666@tempmail.org,UK,INR,2024-08-06 09:00:00,False,False,False,False,False
TXN105167,CUST6167,3002.59,Debit Card,Missing,user5167@outlook.com,Germany,INR,2024-12-12 16:00:00,False,False,True,True,False
TXN109633,CUST10633,14123.13,Unknown,Missing,user9633@tempmail.org,UK,GBP,2024-01-10 02:00:00,False,True,True,True,True
TXN108286,CUST9286,9017.91,Debit Card,Business,user8286@gmail.com,Thailand,USD,2024-12-06 04:00:00,False,False,False,False,False
TXN108249,CUST9249,15007.87,Debit Card,Missing,user8249@tempmail.org,UK,THB,,False,False,True,True,False
TXN104351,CUST5351,3975.02,Net Banking,Individual,user4351@gmail.com,UK,EUR,2024-03-10 12:00:00,False,False,False,False,False
TXN108180,CUST9180,1792.15,Unknown,Missing,user8180@tempmail.org,Germany,GBP,,False,True,True,True,True
TXN103846,CUST4846,15109.79,UPI,Business,user3846@outlook.com,UK,GBP,,False,False,False,False,False
TXN106592,CUST7592,19659.18,Credit Card,Individual,user6592@tempmail.org,Germany,INR,,False,False,False,False,False
TXN101282,CUST2282,20411.77,Debit Card,Missing,user1282@outlook.com,Germany,USD,,False,False,True,True,False
TXN103011,CUST4011,43274.73,Credit Card,Business,,Germany,USD,,False,False,False,False,False
TXN104988,CUST5988,29746.26,Unknown,Individual,user4988,UK,EUR,,False,True,False,True,False
TXN103592,CUST4592,3171.26,Unknown,VIP,user3592@tempmail.org,Germany,EUR,,False,True,False,True,False
TXN101327,CUST2327,25264.8,Unknown,Missing,user1327@outlook.com,Thailand,GBP,2024-10-08 18:00:00,False,True,True,True,True
TXN105300,CUST6300,177.23,UPI,Unknown,user5300,Germany,THB,,False,False,True,True,False
TXN108480,CUST9480,38255.33,Credit Card,Missing,user8480@outlook.com,UK,THB,2024-08-08 12:00:00,False,False,True,True,False
TXN108553,CUST9553,4034.15,Unknown,Business,user8553@fraudmail.com,Thailand,USD,,False,True,False,True,False
TXN106836,CUST7836,76365.56,UPI,Business,user6836@tempmail.org,UK,EUR,2024-12-02 06:00:00,True,False,False,True,False
TXN108458,CUST9458,49447.81,Debit Card,Missing,user8458@gmail.com,USA,GBP,2024-05-08 21:00:00,False,False,True,True,False
TXN100285,CUST1285,49243.77,Crypto,VIP,user285@yahoo.com,USA,USD,,False,True,False,True,False
TXN100595,CUST1595,66200.25,Debit Card,Business,user595@gmail.com,UK,THB,,False,False,False,False,False
TXN109186,CUST10186,10194.22,Unknown,Business,user9186@tempmail.org,Thailand,GBP,2024-10-06 05:00:00,False,True,False,True,False
TXN101995,CUST2995,7008.15,UPI,Missing,user1995@gmail.com,Germany,INR,2024-09-11 15:00:00,False,False,True,True,False
TXN108293,CUST9293,30751.46,Credit Card,VIP,user8293@tempmail.org,UK,THB,,False,False,False,False,False
TXN105479,CUST6479,7390.0,Unknown,Missing,user5479@fraudmail.com,Thailand,USD,2024-06-07 09:00:00,False,True,True,True,True
TXN104355,CUST5355,15465.85,Crypto,Individual,user4355@tempmail.org,USA,USD,,False,True,False,True,False
TXN109139,CUST10139,651.23,Debit Card,Missing,user9139@outlook.com,UK,GBP,2024-01-02 12:00:00,False,False,True,True,False
TXN103051,CUST4051,5807.2,UPI,VIP,user3051@yahoo.com,UK,INR,,False,False,False,False,False
TXN105628,CUST6628,8804.42,Crypto,Individual,user5628@tempmail.org,India,THB,2024-04-02 19:00:00,False,True,False,True,False
TXN105571,CUST6571,6613.07,Credit Card,Missing,user5571@fraudmail.com,Thailand,INR,2024-10-04 15:00:00,False,False,True,True,False
TXN100645,CUST1645,7668.28,Crypto,Unknown,user645,India,THB,2024-01-08 03:00:00,False,True,True,True,True
TXN104081,CUST5081,10367.72,Crypto,Unknown,user4081,Thailand,GBP,,False,True,True,True,True
TXN109404,CUST10404,82071.0,Debit Card,Missing,user9404,USA,THB,,True,False,True,True,True
TXN106317,CUST7317,19606.29,Unknown,Business,user6317@yahoo.com,India,GBP,,False,True,False,True,False
TXN106038,CUST7038,19791.03,Net Banking,Unknown,user6038@outlook.com,UK,THB,2024-05-06 05:00:00,False,False,True,True,False
TXN105159,CUST6159,29110.65,Net Banking,Missing,user5159@gmail.com,Germany,INR,,False,False,True,True,False
TXN104314,CUST5314,31161.13,Crypto,Missing,user4314@outlook.com,UK,INR,2024-09-08 04:00:00,False,True,True,True,True
TXN104696,CUST5696,60535.81,Debit Card,Individual,user4696@fraudmail.com,Thailand,THB,,False,False,False,False,False
TXN105386,CUST6386,6682.49,Net Banking,VIP,user5386@tempmail.org,Germany,GBP,,False,False,False,False,False
TXN106869,CUST7869,3991.04,UPI,Missing,user6869@outlook.com,Thailand,THB,,False,False,True,True,False
TXN104168,CUST5168,4266.53,Credit Card,VIP,user4168,India,THB,2024-11-05 20:00:00,False,False,False,False,False
TXN103517,CUST4517,31517.24,Net Banking,Missing,user3517@fraudmail.com,Thailand,EUR,2024-10-10 09:00:00,False,False,True,True,False
TXN108264,CUST9264,1634.37,Net Banking,VIP,user8264@tempmail.org,USA,INR,2024-09-07 16:00:00,False,False,False,False,False
TXN108785,CUST9785,11375.14,Credit Card,Missing,user8785@outlook.com,Germany,INR,,False,False,True,True,False
TXN108495,CUST9495,17308.53,Net Banking,Unknown,user8495@gmail.com,UK,EUR,,False,False,True,True,False
TXN106940,CUST7940,9882.48,UPI,Individual,user6940@fraudmail.com,India,THB,2024-08-04 10:00:00,False,False,False,False,False
TXN105372,CUST6372,7347.49,Unknown,Individual,user5372@fraudmail.com,USA,THB,,False,True,False,True,False
TXN107101,CUST8101,6951.82,Debit Card,VIP,user7101@gmail.com,Germany,GBP,,False,False,False,False,False
TXN107800,CUST8800,124.04,UPI,Missing,user7800@gmail.com,Thailand,EUR,2024-02-01 13:00:00,False,False,True,True,False
TXN104374,CUST5374,6708.57,Debit Card,Business,,UK,THB,,False,False,False,False,False
TXN104497,CUST5497,11314.47,Credit Card,Individual,user4497@yahoo.com,USA,INR,2024-09-10 02:00:00,False,False,False,False,False
TXN108921,CUST9921,81928.01,Unknown,Missing,user8921,Thailand,THB,,True,True,True,True,True
TXN107435,CUST8435,11517.11,Unknown,Business,user7435@tempmail.org,Thailand,GBP,2024-11-01 04:00:00,False,True,False,True,False
TXN100995,CUST1995,71.68,Net Banking,Missing,user995,India,EUR,2024-07-05 06:00:00,False,False,True,True,False
TXN108120,CUST9120,15830.05,UPI,VIP,user8120@gmail.com,Germany,GBP,2024-02-10 18:00:00,False,False,False,False,False
TXN106528,CUST7528,27908.27,UPI,Missing,user6528,USA,THB,2024-01-03 07:00:00,False,False,True,True,False
TXN101914,CUST2914,6325.76,Crypto,Missing,user1914@gmail.com,USA,INR,,False,True,True,True,True
TXN100404,CUST1404,13039.87,Unknown,Unknown,,USA,EUR,,False,True,True,True,True
TXN109960,CUST10960,72335.93,Unknown,Missing,user9960@fraudmail.com,USA,INR,,False,True,True,True,True
