Transaction_ID,Customer_ID,Transaction_Amount,Payment_Method,Customer_Type,Email,Region,Currency,Transaction_Date
TXN109154,CUST10154,7584.65,Unknown,VIP,user9154@fraudmail.com,USA,INR,2024-02-02 16:00:00
TXN101493,CUST2493,18087.25,UPI,,user1493@tempmail.org,India,GBP,2024-10-14 07:00:00
TXN101061,CUST2061,16190.55,Credit Card,VIP,user1061@fraudmail.com,Thailand,USD,2024-01-27 21:00:00
TXN100460,CUST1460,34591.05,Net Banking,Business,user460@yahoo.com,Thailand,INR,2024-04-25 22:00:00
TXN107557,CUST8557,928.66,UPI,,user7557,UK,GBP,2024-11-06 06:00:00
TXN109180,CUST10180,120786.53,UPI,,user9180@yahoo.com,India,EUR,2024-07-07 14:00:00
TXN102984,CUST3984,80211.8,Net Banking,Business,user2984@outlook.com,India,INR,2024-08-07 02:00:00
TXN105419,CUST6419,16215.82,Debit Card,Unknown,user5419,Thailand,INR,2024-04-16 23:00:00
TXN102927,CUST3927,15082.94,Net Banking,Unknown,user2927@gmail.com,India,USD,2024-08-06 11:00:00
TXN100211,CUST1211,67686.73,UPI,VIP,user211@gmail.com,Thailand,THB,2024-08-13 23:00:00
TXN101735,CUST2735,7455.13,Unknown,Individual,user1735,UK,USD,2024-05-30 10:00:00
TXN105884,CUST6884,30741.35,Net Banking,,user5884@yahoo.com,Thailand,INR,2024-09-03 00:00:00
TXN109956,CUST10956,4735.14,Crypto,Individual,user9956@fraudmail.com,India,USD,2024-08-23 05:00:00
TXN107087,CUST8087,47848.79,Debit Card,Unknown,user7087@fraudmail.com,Germany,USD,2024-02-26 09:00:00
TXN108044,CUST9044,12674.26,Debit Card,VIP, ,UK,THB,2024-01-22 23:00:00
TXN101702,CUST2702,10058.94,Crypto,Individual,user1702@gmail.com,USA,THB,2024-02-22 01:00:00
TXN109028,CUST10028,2351.63,UPI,,user9028@gmail.com,USA,THB,2024-12-19 23:00:00
TXN107483,CUST8483,1994.05,Net Banking,Individual,user7483,India,EUR,2024-10-26 11:00:00
TXN100561,CUST1561,24908.97,Credit Card,Business,user561@gmail.com,India,THB,2024-07-20 11:00:00
TXN106828,CUST7828,10992.14,Credit Card,Business,user6828@yahoo.com,USA,GBP,2024-12-16 14:00:00
TXN105539,CUST6539,1391.23,Net Banking,Unknown,user5539@fraudmail.com,USA,INR,2024-07-07 04:00:00
TXN100610,CUST1610,15671.07,Credit Card,VIP,user610@tempmail.org,USA,EUR,2024-09-06 21:00:00
TXN100522,CUST1522,18508.25,Debit Card,,user522@yahoo.com,Thailand,INR,2024-01-22 00:00:00
TXN100182,CUST1182,3710.5,Credit Card,Unknown,user182@yahoo.com,USA,THB,2024-03-21 10:00:00
TXN104832,CUST5832,5083.02,Unknown,,user4832,India,THB,2024-07-11 15:00:00
TXN107925,CUST8925,3691.91,Debit Card,,user7925@yahoo.com,UK,EUR,2024-03-31 21:00:00
TXN105696,CUST6696,5931.14,Credit Card,VIP,user5696,USA,THB,2024-05-31 21:00:00
TXN109902,CUST10902,11939.76,Debit Card,VIP,user9902@tempmail.org,India,USD,2024-10-22 02:00:00
TXN105355,CUST6355,3732.6,Credit Card,,user5355@fraudmail.com,UK,THB,2024-12-17 05:00:00
TXN102928,CUST3928,28733.67,Net Banking,Unknown,user2928@yahoo.com,USA,INR,2024-10-02 14:00:00
TXN102549,CUST3549,19694.03,Credit Card,Business,user2549@fraudmail.com,India,THB,2024-02-17 13:00:00
TXN103356,CUST4356,39653.44,Net Banking,Business,user3356,USA,EUR,2024-11-13 02:00:00
TXN104370,CUST5370,23911.68,Debit Card,Business,,UK,THB,2024-04-07 22:00:00
TXN104445,CUST5445,61950.52,Crypto,Business,user4445,Thailand,THB,2024-06-17 22:00:00
TXN109194,CUST10194,4834.27,Debit Card,,user9194@yahoo.com,UK,THB,2024-12-22 10:00:00
TXN101551,CUST2551,2466.36,Unknown,Individual,user1551@yahoo.com,India,EUR,2024-08-03 18:00:00
TXN104742,CUST5742,15911.43,Net Banking,Individual,user4742,Thailand,USD,2024-11-12 23:00:00
TXN107673,CUST8673,19617.79,UPI,Individual,user7673@gmail.com,Germany,USD,2024-01-05 21:00:00
TXN105022,CUST6022,11627.86,UPI,Unknown,user5022,USA,THB,2024-06-15 14:00:00
TXN104128,CUST5128,29314.86,Debit Card,Individual,user4128@outlook.com,UK,THB,2024-04-10 02:00:00
TXN109419,CUST10419,55.97,UPI,Unknown,user9419@yahoo.com,Germany,USD,2024-11-13 06:00:00
TXN100297,CUST1297,5590.12,Crypto,Unknown,user297,India,USD,2024-01-07 10:00:00
TXN109059,CUST10059,1214.3,UPI,,user9059@gmail.com,India,INR,2024-08-20 05:00:00
TXN106965,CUST7965,1727.11,Crypto,VIP,user6965@outlook.com,USA,THB,2024-04-21 22:00:00
TXN106989,CUST7989,7517.87,Debit Card,Individual,user6989@outlook.com,Germany,USD,2024-05-03 04:00:00
TXN103236,CUST4236,7316.65,Net Banking,VIP,user3236@yahoo.com,USA,USD,2024-05-28 08:00:00
TXN109686,CUST10686,32475.65,Unknown,,user9686@yahoo.com,UK,USD,2024-04-05 13:00:00
TXN100024,CUST1024,9210.77,Net Banking,,user24@outlook.com,Germany,USD,2024-03-26 07:00:00
TXN104423,CUST5423,4620.79,Net Banking,,user4423@fraudmail.com,UK,EUR,2024-04-08 12:00:00
TXN106742,CUST7742,46170.43,Debit Card,Individual,user6742@tempmail.org,India,GBP,2024-10-12 12:00:00
TXN108106,CUST9106,11847.06,Crypto,Unknown,user8106@gmail.com,Thailand,EUR,2024-06-10 08:00:00
TXN109888,CUST10888,12392.07,Credit Card,Unknown,user9888@tempmail.org,Germany,GBP,2024-09-09 00:00:00
TXN106470,CUST7470,2392.28,UPI,VIP,user6470@gmail.com,USA,GBP,2024-10-19 19:00:00
TXN108643,CUST9643,16881.16,Unknown,,user8643@yahoo.com,UK,EUR,2024-01-04 09:00:00
TXN101744,CUST2744,18101.03,Debit Card,Unknown,user1744,Germany,GBP,2024-08-06 17:00:00
TXN103717,CUST4717,43155.5,Credit Card,Individual,user3717@tempmail.org,USA,GBP,2024-04-22 02:00:00
TXN106090,CUST7090,2486.41,UPI,,user6090@fraudmail.com,India,GBP,2024-02-03 12:00:00
TXN100018,CUST1018,46994.64,Unknown,,user18@tempmail.org,Thailand,INR,2024-07-08 19:00:00
TXN104939,CUST5939,11082.16,Crypto,Unknown,user4939@gmail.com,India,EUR,2024-10-05 19:00:00
TXN106344,CUST7344,4499.0,Crypto,Individual,user6344@outlook.com,Thailand,EUR,2024-09-22 16:00:00
TXN103713,CUST4713,19960.3,Crypto,Unknown,,Thailand,EUR,2024-02-24 23:00:00
TXN107749,CUST8749,716.59,Credit Card, ,user7749@yahoo.com,Thailand,INR,2024-05-22 05:00:00
TXN103934,CUST4934,8285.28,UPI,,user3934@yahoo.com,UK,GBP,2024-03-03 16:00:00
TXN103251,CUST4251,10592.05,Credit Card,,user3251@fraudmail.com,USA,INR,2024-07-21 07:00:00
TXN107844,CUST8844,9130.45,UPI,VIP,user7844@gmail.com,Thailand,THB,2024-01-30 16:00:00
TXN103725,CUST4725,27950.58,Crypto,Individual,user3725,Germany,USD,2024-04-26 05:00:00
TXN104678,CUST5678,21560.21,Debit Card,Business,user4678,Thailand,USD,2024-01-24 04:00:00
TXN104515,CUST5515,15420.79,Net Banking,Unknown,user4515@tempmail.org,Germany,USD,2024-12-03 17:00:00
TXN109709,CUST10709,3571.81,Crypto,Individual,user9709@outlook.com,India,USD,2024-02-06 05:00:00
TXN100146,CUST1146,34881.45,Net Banking,Individual,user146,USA,INR,2024-11-29 02:00:00
TXN109603,CUST10603,23418.05,Debit Card,Unknown,user9603,Thailand,GBP,2024-11-16 14:00:00
TXN104151,CUST5151,1337.77,Credit Card,Business,user4151@yahoo.com,UK,GBP,2024-08-06 12:00:00
TXN100939,CUST1939,53595.73,Net Banking,VIP,user939@fraudmail.com,UK,GBP,2024-08-08 19:00:00
TXN104382,CUST5382,104979.31,Crypto,Unknown,user4382@outlook.com,Germany,INR,2024-07-14 03:00:00
TXN101473,CUST2473,8949.12,Credit Card,,user1473@tempmail.org,UK,EUR,2024-10-18 21:00:00
TXN106578,CUST7578,3569.52,Credit Card,Unknown,user6578@tempmail.org,UK,INR,2024-03-09 17:00:00
TXN100437,CUST1437,20568.29,UPI, ,user437,Thailand,EUR,2024-07-30 09:00:00
TXN102721,CUST3721,612.51,Crypto,Unknown,user2721@outlook.com,India,GBP,2024-04-03 03:00:00
TXN108390,CUST9390,14496.63,Debit Card,VIP,user8390@fraudmail.com,India,INR,2024-03-19 11:00:00
TXN102842,CUST3842,1514.24,Debit Card,VIP,user2842,India,USD,2024-12-16 18:00:00
TXN109554,CUST10554,7147.19,UPI,,user9554,Thailand,GBP,2024-01-20 23:00:00
TXN103082,CUST4082,26781.35,UPI,,user3082@gmail.com,Thailand,USD,2024-01-13 01:00:00
TXN101715,CUST2715,36961.23,Debit Card,,user1715,Thailand,EUR,2024-06-30 14:00:00
TXN109071,CUST10071,2095.48,UPI,VIP,user9071@fraudmail.com,India,USD,2024-08-31 05:00:00
TXN106678,CUST7678,14754.06,Debit Card,,user6678@tempmail.org,UK,THB,2024-07-09 21:00:00
TXN109926,CUST10926,9656.02,Unknown,Individual,user9926@yahoo.com,Germany,GBP,2024-03-26 20:00:00
TXN104589,CUST5589,3488.87,Credit Card,,user4589,Germany,INR,2024-07-07 04:00:00
TXN102900,CUST3900,6151.36,Crypto,Business,user2900,Germany,EUR,2024-04-26 08:00:00
TXN109119,CUST10119,8217.45,Debit Card,,user9119@tempmail.org,India,USD,2024-05-07 17:00:00
TXN108836,CUST9836,24774.98,Unknown,,user8836@fraudmail.com,India,INR,2024-01-31 03:00:00
TXN101385,CUST2385,1482.65,UPI,,user1385@yahoo.com,USA,THB,2024-12-29 00:00:00
TXN109461,CUST10461,31210.72,UPI,,user9461@gmail.com,Germany,EUR,2024-05-07 12:00:00
TXN107132,CUST8132,41417.36,Credit Card,Individual,user7132@yahoo.com,USA,INR,2024-08-07 01:00:00
TXN108584,CUST9584,17001.51,Net Banking, ,user8584@outlook.com,Germany,EUR,2024-01-01 07:00:00
TXN107384,CUST8384,4350.27,Net Banking,Business,user7384@yahoo.com,Germany,USD,2024-11-22 18:00:00
TXN102385,CUST3385,3680.63,Crypto,,user2385@gmail.com,UK,INR,2024-11-20 13:00:00
TXN100132,CUST1132,1440.85,Net Banking,,user132@fraudmail.com,India,INR,2024-08-15 02:00:00
TXN104898,CUST5898,24203.54,Net Banking,,user4898@fraudmail.com,Thailand,GBP,2024-02-03 06:00:00
TXN106281,CUST7281,9572.94,Credit Card,Unknown,user6281,UK,GBP,2024-04-11 04:00:00
TXN107510,CUST8510,2102.04,Credit Card,Individual,user7510@gmail.com,Thailand,USD,2024-03-30 22:00:00
TXN104234,CUST5234,43540.67,Crypto,VIP,user4234@fraudmail.com,UK,EUR,2024-12-25 06:00:00
TXN109539,CUST10539,6332.35,UPI,Individual,,UK,USD,2024-12-01 00:00:00
TXN106452,CUST7452,21969.17,Unknown, ,user6452@outlook.com,USA,GBP,2024-02-08 08:00:00
TXN103307,CUST4307,17181.2,Debit Card,,user3307@yahoo.com,India,GBP,2024-03-21 00:00:00
TXN100930,CUST1930,6396.12,Crypto,,user930@yahoo.com,India,USD,2024-12-02 06:00:00
TXN106050,CUST7050,13005.85,Unknown,Individual,user6050@gmail.com,USA,THB,2024-10-28 01:00:00
TXN101724,CUST2724,1978.07,Unknown,Unknown,user1724@gmail.com,USA,INR,2024-11-22 19:00:00
TXN103541,CUST4541,22197.69,Net Banking,,user3541@outlook.com,UK,USD,2024-11-18 11:00:00
TXN100948,CUST1948,4792.08,UPI,,user948@outlook.com,UK,EUR,2024-07-25 00:00:00
TXN100160,CUST1160,25826.46,Credit Card,,user160@yahoo.com,Germany,INR,2024-07-16 09:00:00
TXN100900,CUST1900,38104.04,Net Banking,,user900,USA,USD,2024-09-08 00:00:00
TXN102773,CUST3773,4500.76,UPI,,user2773,Germany,INR,2024-08-19 21:00:00
TXN101920,CUST2920,7087.28,Debit Card,VIP,user1920@gmail.com,India,INR,2024-12-17 09:00:00
TXN104504,CUST5504,7478.7,Unknown,,user4504@outlook.com,Germany,GBP,2024-10-01 02:00:00
TXN108770,CUST9770,6647.5,UPI,,user8770,India,EUR,2024-09-20 22:00:00
TXN109948,CUST10948,20989.36,Net Banking,VIP,user9948@yahoo.com,USA,USD,2024-09-17 23:00:00
TXN103895,CUST4895,15612.04,UPI,,user3895@fraudmail.com,India,USD,2024-08-31 18:00:00
TXN102718,CUST3718,23807.21,UPI,,user2718@outlook.com,USA,GBP,2024-08-24 04:00:00
TXN107204,CUST8204,19503.63,Crypto,VIP,user7204,USA,THB,2024-01-13 10:00:00
TXN105236,CUST6236,22768.07,Credit Card,Individual,user5236@fraudmail.com,UK,GBP,2024-03-29 09:00:00
TXN105441,CUST6441,13533.19,UPI,,user5441@gmail.com,USA,USD,2024-12-17 09:00:00
TXN106753,CUST7753,11437.58,Crypto, ,user6753@gmail.com,UK,USD,2024-05-04 13:00:00
TXN109055,CUST10055,2413.0,Unknown,,user9055@tempmail.org,Thailand,INR,2024-09-11 03:00:00
TXN108454,CUST9454,30289.28,Crypto,,user8454@yahoo.com,UK,INR,2024-06-03 22:00:00
TXN100918,CUST1918,10747.99,Debit Card,,user918@fraudmail.com,India,USD,2024-07-28 15:00:00
TXN107600,CUST8600,646.37,Net Banking,Unknown,user7600@gmail.com,India,USD,2024-05-05 03:00:00
TXN103103,CUST4103,10241.48,UPI,VIP,user3103@gmail.com,UK,EUR,2024-12-23 07:00:00
TXN102875,CUST3875,51495.02,Credit Card,,user2875@yahoo.com,Thailand,INR,2024-05-12 05:00:00
TXN108055,CUST9055,918.48,UPI,,user8055,India,USD,2024-10-27 09:00:00
TXN100750,CUST1750,26021.72,Crypto,Individual,user750@gmail.com,India,USD,2024-04-24 03:00:00
TXN104198,CUST5198,7726.49,UPI,,user4198@outlook.com,India,GBP,2024-03-16 14:00:00
TXN108491,CUST9491,19946.59,Credit Card,VIP,user8491@outlook.com,UK,EUR,2024-12-21 04:00:00
TXN104676,CUST5676,36853.42,Credit Card,Unknown,user4676@yahoo.com,Thailand,USD,2024-06-26 22:00:00
TXN108280,CUST9280,5771.3,Unknown,Individual,user8280@outlook.com,USA,INR,2024-01-26 23:00:00
TXN100805,CUST1805,22109.94,UPI,Individual,user805@yahoo.com,Thailand,USD,2024-11-28 16:00:00
TXN107961,CUST8961,37022.63,Crypto,,user7961@tempmail.org,USA,USD,2024-10-28 10:00:00
TXN103243,CUST4243,95864.31,Crypto,,user3243@fraudmail.com,Germany,THB,2024-12-26 03:00:00
TXN104162,CUST5162,9845.46,Crypto,,user4162@yahoo.com,Germany,EUR,2024-12-26 04:00:00
TXN107736,CUST8736,1909.39,Crypto,Business,user7736@gmail.com,Thailand,EUR,2024-01-29 08:00:00
TXN100992,CUST1992,9176.85,Crypto,,user992@outlook.com,UK,GBP,2024-10-27 18:00:00
TXN104299,CUST5299,43386.89,Net Banking,Unknown,user4299@yahoo.com,UK,GBP,2024-02-13 00:00:00
TXN105272,CUST6272,20447.51,Unknown,,user5272,USA,GBP,2024-11-08 17:00:00
TXN102354,CUST3354,891.47,Unknown,Business,user2354@gmail.com,Thailand,USD,2024-12-19 00:00:00
TXN101038,CUST2038,13548.69,Unknown,,user1038@gmail.com,USA,USD,2024-04-18 07:00:00
TXN109656,CUST10656,490.48,Debit Card,,user9656@gmail.com,UK,INR,2024-05-14 00:00:00
TXN106657,CUST7657,7444.24,Debit Card,VIP,user6657@yahoo.com,India,EUR,2024-04-14 17:00:00
TXN103279,CUST4279,5323.39,Crypto,Business,user3279@fraudmail.com,Thailand,GBP,2024-04-01 11:00:00
TXN109780,CUST10780,1419.33,Credit Card,,user9780@gmail.com,India,EUR,2024-09-15 13:00:00
TXN107470,CUST8470,9044.91,Unknown,,user7470@outlook.com,Germany,USD,2024-04-29 21:00:00
TXN108050,CUST9050,27250.91,Credit Card,Individual,user8050@outlook.com,USA,THB,2024-08-04 22:00:00
TXN103715,CUST4715,11332.91,Debit Card,Individual,user3715@outlook.com,Germany,USD,2024-07-11 19:00:00
TXN101974,CUST2974,5028.06,Net Banking,Unknown,user1974@outlook.com,Thailand,GBP,2024-12-29 02:00:00
TXN100969,CUST1969,17589.14,UPI,,user969@tempmail.org,Germany,INR,2024-08-16 18:00:00
TXN103489,CUST4489,5599.69,UPI,Business,user3489@fraudmail.com,India,GBP,2024-08-01 14:00:00
TXN106812,CUST7812,47312.12,Debit Card,Individual,user6812@tempmail.org,India,INR,2024-12-23 19:00:00
TXN100292,CUST1292,5171.35,Debit Card,Unknown,user292@yahoo.com,USA,USD,2024-11-06 15:00:00
TXN108158,CUST9158,82116.67,Net Banking,,user8158@gmail.com,UK,USD,2024-04-13 12:00:00
TXN107272,CUST8272,5049.26,Debit Card,Unknown,user7272@outlook.com,Thailand,USD,2024-08-23 20:00:00
TXN105685,CUST6685,16696.41,Unknown,Individual, ,USA,USD,2024-03-02 03:00:00
TXN105978,CUST6978,73225.07,UPI,Unknown,user5978@yahoo.com,USA,USD,2024-01-15 14:00:00
TXN105156,CUST6156,19666.52,Crypto,,user5156@gmail.com,Thailand,INR,2024-10-16 21:00:00
TXN109173,CUST10173,31603.32,UPI,,user9173@fraudmail.com,USA,EUR,2024-09-12 07:00:00
TXN108665,CUST9665,3415.25,Net Banking,,,USA,USD,2024-08-06 23:00:00
TXN103343,CUST4343,56903.21,Net Banking, ,user3343@tempmail.org,Germany,THB,2024-07-23 01:00:00
TXN107692,CUST8692,8539.92,Net Banking,,user7692,USA,EUR,2024-03-08 05:00:00
TXN108336,CUST9336,41937.42,UPI,,,USA,THB,2024-12-25 09:00:00
TXN104622,CUST5622,23843.67,UPI,,user4622@yahoo.com,Germany,EUR,2024-12-13 18:00:00
TXN104412,CUST5412,10181.14,Credit Card,,user4412@gmail.com,UK,THB,2024-01-28 14:00:00
TXN106442,CUST7442,21895.06,Credit Card,Individual,user6442@outlook.com,UK,EUR,2024-01-28 11:00:00
TXN108135,CUST9135,30357.76,Net Banking,,user8135@yahoo.com,India,EUR,2024-02-17 18:00:00
TXN109201,CUST10201,32239.79,Net Banking,VIP,user9201@tempmail.org,USA,EUR,2024-10-06 22:00:00
TXN100340,CUST1340,14320.05,Crypto,,user340@yahoo.com,Thailand,THB,2024-07-21 21:00:00
TXN108791,CUST9791,24835.11,Credit Card,VIP,user8791@yahoo.com,UK,USD,2024-07-01 09:00:00
TXN105553,CUST6553,6841.86,Debit Card,Individual,user5553@outlook.com,Germany,INR,2024-07-15 07:00:00
TXN107113,CUST8113,1624.61,UPI,VIP,user7113@fraudmail.com,USA,GBP,2024-05-07 09:00:00
TXN105509,CUST6509,13796.04,Crypto,,user5509,Germany,INR,2024-05-18 14:00:00
TXN103645,CUST4645,2555.31,Credit Card,Unknown,user3645@yahoo.com,Germany,INR,2024-04-28 18:00:00
TXN109418,CUST10418,5615.38,Debit Card,,user9418@gmail.com,UK,EUR,2024-09-24 05:00:00
TXN104620,CUST5620,21014.93,Net Banking,,user4620@yahoo.com,Thailand,GBP,2024-11-20 21:00:00
TXN103240,CUST4240,10815.46,Credit Card,VIP,user3240@gmail.com,USA,USD,2024-12-01 18:00:00
TXN107889,CUST8889,43434.47,Net Banking,Unknown,user7889,Thailand,INR,2024-02-19 13:00:00
TXN108539,CUST9539,19834.15,Credit Card,,user8539@yahoo.com,UK,INR,2024-08-14 06:00:00
TXN108314,CUST9314,6124.65,Unknown,,user8314@tempmail.org,UK,USD,2024-04-28 15:00:00
TXN106464,CUST7464,8522.61,UPI,,user6464@gmail.com,UK,EUR,2024-03-15 05:00:00
TXN106358,CUST7358,12406.52,Credit Card,Unknown,user6358@yahoo.com,USA,INR,2024-08-18 02:00:00
TXN104417,CUST5417,25513.12,UPI,Individual,user4417,UK,GBP,2024-09-01 18:00:00
TXN104305,CUST5305,35037.99,Credit Card,Business,user4305@yahoo.com,Thailand,THB,2024-06-05 04:00:00
TXN101225,CUST2225,8183.04,Debit Card,Business,user1225@tempmail.org,USA,USD,2024-10-30 02:00:00
TXN104544,CUST5544,3494.06,Debit Card,Business,user4544@outlook.com,UK,THB,2024-12-20 08:00:00
TXN109632,CUST10632,5.73,Unknown,VIP,user9632@outlook.com,UK,USD,2024-03-08 05:00:00
TXN105690,CUST6690,39685.51,Crypto,,user5690@fraudmail.com,Thailand,INR,2024-05-11 05:00:00
TXN103009,CUST4009,44884.0,Crypto,Individual,user3009@outlook.com,USA,THB,2024-04-12 20:00:00
TXN108885,CUST9885,20013.47,Crypto,Unknown,user8885@gmail.com,USA,INR,2024-02-17 23:00:00
TXN105354,CUST6354,10380.28,Crypto,,user5354@fraudmail.com,India,INR,2024-03-04 20:00:00
TXN104380,CUST5380,11903.2,Net Banking,Individual,,USA,THB,2024-08-18 23:00:00
TXN101261,CUST2261,12318.21,UPI,,user1261,Thailand,INR,2024-12-08 20:00:00
TXN108710,CUST9710,2020.96,UPI, ,user8710@yahoo.com,Germany,EUR,2024-02-02 02:00:00
TXN107332,CUST8332,12943.67,Debit Card,Unknown,user7332@fraudmail.com,Germany,INR,2024-08-07 17:00:00
TXN109422,CUST10422,11773.5,Crypto,Individual,user9422,UK,USD,2024-01-23 09:00:00
TXN100594,CUST1594,8417.61,Net Banking,Individual,user594@tempmail.org,USA,EUR,2024-03-09 01:00:00
TXN102116,CUST3116,17801.56,Net Banking,Business,user2116@outlook.com,UK,THB,2024-04-18 18:00:00
TXN108897,CUST9897,4321.4,Unknown,,user8897,India,THB,2024-06-03 09:00:00
TXN102414,CUST3414,72943.55,Unknown, ,user2414@yahoo.com,UK,GBP,2024-06-04 20:00:00
TXN108800,CUST9800,38252.05,Credit Card,,user8800@tempmail.org,Thailand,GBP,2024-07-09 07:00:00
TXN100790,CUST1790,18671.78,Credit Card,Individual,user790@fraudmail.com,Thailand,EUR,2024-06-05 00:00:00
TXN107804,CUST8804,25518.35,Crypto,Individual,user7804,USA,USD,2024-08-03 07:00:00
TXN102130,CUST3130,2491.03,Credit Card,Individual, ,Thailand,USD,2024-05-21 00:00:00
TXN103768,CUST4768,5845.95,Crypto,,user3768@gmail.com,Germany,USD,2024-04-25 15:00:00
TXN101046,CUST2046,21154.77,Credit Card,,user1046@outlook.com,India,THB,2024-03-26 11:00:00
TXN107089,CUST8089,9752.65,Unknown,Unknown,user7089@outlook.com,USA,EUR,2024-10-01 21:00:00
TXN109161,CUST10161,18361.53,Crypto,,user9161@outlook.com,India,THB,2024-02-19 17:00:00
TXN105378,CUST6378,30914.35,Net Banking,,,Thailand,GBP,2024-01-23 06:00:00
TXN102647,CUST3647,24413.59,Debit Card,,user2647@tempmail.org,India,GBP,2024-01-20 19:00:00
TXN108198,CUST9198,1867.99,Crypto,Business,user8198@outlook.com,India,INR,2024-11-21 07:00:00
TXN107843,CUST8843,25094.3,Net Banking,Business,user7843@yahoo.com,UK,GBP,2024-06-23 07:00:00
TXN100303,CUST1303,71457.2,Net Banking,Unknown,user303@fraudmail.com,Thailand,USD,2024-10-27 06:00:00
TXN105177,CUST6177,2225.18,Unknown,Individual,user5177@outlook.com,Thailand,USD,2024-06-12 06:00:00
TXN103978,CUST4978,27526.32,Crypto,VIP,user3978@fraudmail.com,India,GBP,2024-03-22 17:00:00
TXN107112,CUST8112,10569.51,Debit Card,VIP,user7112@outlook.com,Thailand,USD,2024-05-15 01:00:00
TXN105118,CUST6118,4077.45,Credit Card,,user5118@gmail.com,UK,USD,2024-09-30 16:00:00
TXN107141,CUST8141,18825.55,Credit Card, ,user7141@yahoo.com,USA,USD,2024-04-30 06:00:00
TXN106529,CUST7529,1397.75,Debit Card,Unknown,user6529@gmail.com,UK,INR,2024-04-28 18:00:00
TXN108226,CUST9226,23685.27,Unknown,Business,user8226@gmail.com,USA,THB,2024-02-11 20:00:00
TXN103471,CUST4471,19766.41,Debit Card,Business,,Thailand,USD,2024-09-20 06:00:00
TXN101504,CUST2504,59465.27,Debit Card,Unknown,user1504@tempmail.org,USA,THB,2024-04-04 22:00:00
TXN104260,CUST5260,25341.68,UPI,Business,user4260@yahoo.com,UK,GBP,2024-04-28 11:00:00
TXN108049,CUST9049,874.91,Credit Card,Unknown,user8049@gmail.com,Germany,THB,2024-02-21 17:00:00
TXN103959,CUST4959,11326.15,Credit Card,Individual,,India,THB,2024-12-18 16:00:00
TXN101394,CUST2394,9205.16,UPI,,user1394@gmail.com,Germany,USD,2024-12-23 18:00:00
TXN104770,CUST5770,19811.43,Unknown,Unknown,user4770@gmail.com,India,EUR,2024-07-17 06:00:00
TXN102395,CUST3395,9629.05,Debit Card,, ,India,INR,2024-03-03 04:00:00
TXN108153,CUST9153,2896.68,UPI,Business,user8153,UK,GBP,2024-10-08 22:00:00
TXN106315,CUST7315,25337.56,Crypto,Individual,user6315@gmail.com,USA,THB,2024-09-06 08:00:00
TXN105379,CUST6379,63339.22,Unknown,Individual,user5379@tempmail.org,India,EUR,2024-05-20 04:00:00
TXN103345,CUST4345,37278.87,Crypto,Business,user3345@outlook.com,Thailand,EUR,2024-07-29 01:00:00
TXN104421,CUST5421,16350.18,Crypto,Business,user4421@outlook.com,India,EUR,2024-10-24 20:00:00
TXN105664,CUST6664,43724.16,Net Banking,,,Thailand,EUR,2024-01-17 18:00:00
TXN103299,CUST4299,3297.32,Debit Card,Business,user3299,Thailand,USD,2024-06-20 16:00:00
TXN101145,CUST2145,6280.81,Crypto,Individual,user1145@fraudmail.com,Germany,INR,2024-09-03 09:00:00
TXN108182,CUST9182,93.03,Net Banking,,user8182@tempmail.org,Thailand,USD,2024-02-13 08:00:00
TXN105727,CUST6727,1141.27,Net Banking,,,USA,THB,2024-07-01 04:00:00
TXN100571,CUST1571,16541.32,Crypto,Unknown,user571@outlook.com,UK,USD,2024-03-06 21:00:00
TXN109824,CUST10824,14545.21,Debit Card,,user9824,UK,GBP,2024-01-11 20:00:00
TXN104740,CUST5740,6167.25,Credit Card,Business,user4740,India,THB,2024-10-22 02:00:00
TXN104981,CUST5981,5381.66,UPI,Business,user4981@fraudmail.com,UK,INR,2024-04-02 04:00:00
TXN106632,CUST7632,2369.54,Unknown,,user6632@gmail.com,USA,GBP,2024-07-16 21:00:00
TXN102974,CUST3974,4813.32,Debit Card,,user2974@yahoo.com,India,GBP,2024-08-22 21:00:00
TXN107427,CUST8427,4479.48,Net Banking,VIP,user7427@tempmail.org,USA,INR,2024-01-04 04:00:00
TXN100894,CUST1894,65391.63,Net Banking,VIP,user894@fraudmail.com,Thailand,THB,2024-10-24 19:00:00
TXN107615,CUST8615,23309.67,Crypto,Individual,user7615@outlook.com,Thailand,USD,2024-05-21 22:00:00
TXN107269,CUST8269,6272.58,Credit Card,VIP,user7269@outlook.com,Germany,USD,2024-02-04 02:00:00
TXN108433,CUST9433,1075.49,Credit Card,,user8433@fraudmail.com,Thailand,INR,2024-11-22 01:00:00
TXN102426,CUST3426,42228.26,UPI,Unknown,user2426@fraudmail.com,Thailand,INR,2024-06-04 16:00:00
TXN104107,CUST5107,24227.56,UPI,,user4107@outlook.com,Thailand,THB,2024-02-11 01:00:00
TXN102363,CUST3363,10109.89,UPI,,user2363@fraudmail.com,USA,EUR,2024-11-20 13:00:00
TXN104516,CUST5516,3076.94,Net Banking,Individual, ,Germany,THB,2024-02-21 19:00:00
TXN100816,CUST1816,36320.65,Unknown,VIP,user816@outlook.com,Thailand,EUR,2024-05-21 07:00:00
TXN109786,CUST10786,22056.09,Credit Card,Individual,user9786,India,USD,2024-06-30 04:00:00
TXN108528,CUST9528,4613.99,Unknown,Business,user8528@tempmail.org,UK,INR,2024-01-19 12:00:00
